SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	Year-年
硕士	桃红四物汤加味足浴辅助治疗糖尿病足病的临床疗效观察	金天成	黑龙江中医药大学	黑龙江中医药大学	桃红四物汤;;足浴;;糖尿病足;;未破溃	目的:通过对桃红四物汤加味足浴辅助治疗气虚血瘀,脉络阻滞证未破溃期糖尿病足病的临床疗效的观察,客观分析其有效性及安全性,为进一步研究桃红四物汤加味足浴的治疗机制提供临床疗效依据。 方法:选符合标准的60例气虚血瘀,脉络阻滞证未破溃期糖尿病足就诊于黑龙江中医药大学附属第一医院周围血管病科门诊患者,随机分入治疗组和对照组各30例,由于患者的个人原因,主动退出试验导致对照组脱落2例,最终纳入患者58例,治疗组30例,对照组28例。两组予相同的生活饮食习惯指导、控制血糖、降低血脂、稳定血压和控制原发疾病的基础治疗,治疗组予桃红四物汤加味方足浴辅助治疗,对照组予桃红四物汤方足浴辅助治疗。两组每日足浴1次,药液温度保持38～40℃,每次足浴15分钟,连续治疗30天。记录两组治疗前后足部的临床症状积分(温度觉、肢体疼痛、肢端皮色、足背动脉搏动情况、10g尼龙丝检查感觉异常点及128Hz音叉检查振动觉)、间歇性跛行距离、患侧足部温度、温控血流、阻断性反应性充血对比情况,使用SPSS24.0软件进行统计学分析处理,评估治疗前后疗效差异性是否有统计学意义。 结果: (1)基本资料:比较两组患者接受试验前性别、年龄、糖尿病病程、糖尿病足病病程、空腹血糖、餐后2小时血糖,差异无统计学意义,具有可比性。 (2)足部的临床症状积分:治疗前两组患者的温度觉、肢体疼痛、肢端皮色、足背动脉搏动情况、10g尼龙丝检查感觉异常点及128Hz音叉检查振动觉,组间比较无明显差异。经过30天的治疗后,两组患者的上述评分,均有不同程度的下降,且前后比较都存在统计学差异(P<0.001)。治疗后的组间比较,治疗组数值的下降更加明显(P<0.001),治疗效果更佳。 (3)间歇性跛行距离:治疗前两组患者的间歇性跛行距离,组间比较无明显差异。经过30天的治疗后,两组患者的间歇性跛行距离,均有不同程度的延长,且前后比较都存在统计学差异(P<0.001)。治疗后的组间比较,治疗组距离的延长更加明显(P<0.001),治疗效果更佳。 (4)患侧足背温度:治疗前两组患者的患侧足背温度,组间比较无明显差异。经过30天的治疗后,两组患者的患侧足背温度,均有不同程度的提升,且前后比较都存在统计学差异(P<0.001)。治疗后的组间比较,治疗组数值的升高更加明显(P<0.001),治疗效果更佳。 (5)温控血流:治疗前两组患者的温控血流,组间比较无明显差异。经过30天的治疗后,两组患者的温控血流,均有不同程度的提升,且前后比较都存在统计学差异(P<0.001)。治疗后的组间比较,治疗组数值的升高更加明显(P<0.001),治疗效果更佳。 (6)阻断性反应性充血:治疗前两组患者的阻断性反应性充血,组间比较无明显差异。经过30天的治疗后,两组患者的阻断性反应性充血,均有不同程度的改善,且前后比较都存在统计学差异(P<0.001)。治疗后的组间比较,治疗组数值的升高更加明显(P<0.001),治疗效果更佳。 (7)总有效率:经过30天的治疗后,治疗组临床基本治愈4例、显效13例、有效9例、无效4例,有效率为86.67%;对照组临床基本治愈1例、显效8例、有效12例、无效7例,脱落2例,有效率为75.00%,经比较,两组之间存在统计学差异(P<0.05),表明治疗组的整体疗效优于对照组。 (8)安全性评价:在本次临床试验研究整个过程中,所有患者均未出现任何不良事件,表明本试验的安全性较高。 结论:桃红四物汤加味足浴可以改善气虚血瘀,脉络阻滞证未破溃期糖尿病足病的临床症状,延长间歇性跛行距离,提高患侧足部温度,改善足部微循环状态。治疗组患者临床疗效良好,安全性较高。	2024
硕士	血竭促愈膏联合加味桃红四物汤治疗糖尿病足溃疡的临床观察	袁新	黑龙江中医药大学	黑龙江中医药大学	血竭促愈膏;;加味桃红四物汤;;糖尿病足溃疡	目的: 探讨血竭促愈膏联合加味桃红四物汤治疗糖尿病足溃疡的临床疗效,为治疗糖尿病足溃疡提供新思路。 方法: 根据随机数字表法,将符合纳入标准的60例糖尿病足溃疡患者随机分为两组,其中30例为治疗组,30例为对照组。治疗组使用基础治疗+加味桃红四物汤口服+血竭促愈膏外敷治疗,对照组使用基础治疗+加味桃红四物汤口服+生肌玉红膏外敷治疗。两组方法均持续治疗28天,记录和评估两组患者治疗前、治疗14天、治疗28天的创面面积、中医证候积分、血浆纤维蛋白原(FIB)及C-反应蛋白(CRP)、踝肱指数(ABI)、神经传导速度(SCV、MCV)的数值,并综合评定和比较其临床疗效。 结果: 1.本研究实际有59例患者全程配合参与,对两组患者的一般资料比较,如性别、年龄、病程等,经统计学分析,均为P>0.05,无统计学差异,具有可比性。 2.两组患者治疗前后创面面积评分对比:治疗组在促进创面愈合方面的效果较对照组更为显著(P<0.05),且以治疗28d时效果最佳(P<0.05)。 3.两组患者治疗前后症状体征积分及总症状体征积分比较:治疗组的各症状体征积分(肉芽、脓汁、肢体刺痛、感觉异常、患肢乏力、皮色暗红或见紫斑、趺阳脉搏动、皮肤干燥)及总症状体征积分均低于对照组(P<0.05),且均以治疗28d时积分最低(P<0.05)。 4.两组患者治疗前后实验室指标(CRP/FIB)对比:治疗组在降低CRP和FIB水平方面效果较对照组更为显著(P<0.05),且以治疗28d时效果最佳(P<0.05)。 5.两组患者治疗前后在踝肱指数、神经传导速度方面对比:治疗组在改善踝肱指数、神经传导速度方面均优于对照组(P<0.05),且以治疗28d时效果最佳(P<0.05)。 6.经28天治疗后,治疗组总有效率为93.10%,对照组总有效率为83.33%,(P<0.05),具有统计学意义,且治疗组优于对照组。 结论: 1.外用血竭促愈膏联合加味桃红四物汤可以安全有效的治疗糖尿病足溃疡并改善全身症状,效果优于外用生肌玉红膏联合加味桃红四物汤。 2.血竭促愈膏改善局部创面状态的效果优于生肌玉红膏。	2024
硕士	穴位注射联合加味桃红四物汤治疗CKD3-5期肾性贫血的临床观察	刘光旭	黑龙江中医药大学	黑龙江中医药大学	CKD3-5期;;肾性贫血;;穴位注射;;加味桃红四物汤;;临床观察	目的: 本课题通过观察穴位注射联合加味桃红四物汤治疗CKD3-5期肾性贫血的临床疗效,对比分析观察组与对照组治疗前后相关实验室指标、中医证候积分及安全性指标,对该方案疗效进行评估,以期为中医药临床治疗肾性贫血提供思路及方法。 方法: 选取符合标准的CKD3-5期肾性贫血患者60例,用随机数字表法分为两组。对照组30例予以基础治疗和服用加味桃红四物汤治疗;观察组30例予以基础治疗、服用加味桃红四物汤及穴位注射治疗。两组治疗周期均为6周。记录各组治疗前后相关实验室观察指标和中医证候积分变化情况,并通过统计软件对所得到的数据进行统计分析并得出结论。 结果: 1.血细胞分析对比: 治疗后两组患者Hb、RBC、HCT均有改善,组间比较观察组疗效优于对照组(P<0.05),差异具有统计学意义。两组患者MCV无明显改善,组间比较(P>0.05),差异无统计学意义。 2.铁代谢对比: 治疗后两组患者SF、SI、TSAT均有改善,组间比较观察组疗效优于对照组(P<0.05),差异具有统计学意义。 3.肾功能对比: 治疗后两组患者Scr、BUN、eGFR、UA均有改善,组间比较观察组疗效优于对照组(P<0.05),差异具有统计学意义。 4.凝血功能对比: 治疗后两组患者D-Dimer均有改善,组间比较观察组疗效优于对照组(P<0.05),差异具有统计学意义。两组患者FIB无明显改善,组间比较(P>0.05),差异无统计学意义。 5.临床综合疗效对比: 观察组治疗后显效治疗15例、有效治疗13例、无效治疗2例,治疗总有效率为93.33%;对照组治疗后显效治疗10例、有效治疗16例、无效治疗4例,治疗总有效率 86.67%。 6.中医证候疗效对比: 观察组治疗后显效治疗12例、有效治疗16例、无效治疗2例,治疗总有效率为93.33%;对照组治疗后显效治疗9例、有效治疗17例、无效治疗4例,治疗总有效率86.67%。 7.安全性分析: 两组患者在治疗过程中,未见明显的不适症状,无不良反应事件发生,安全性指标未发生较大异常改变情况。 结论: 1.穴位注射联合加味桃红四物汤治疗能够改善CKD3-5期肾性贫血患者的中医证候积分。 2.穴位注射联合加味桃红四物汤治疗对CKD3-5期肾性贫血患者的Hb、RBC、HCT、SF、SI、TSAT、Scr、BUN、eGFR、UA、D-Dimer 等实验室指标有明显改善。 3.穴位注射联合加味桃红四物汤治疗CKD3-5期肾性贫血的疗效优于单用加味桃红四物汤。	2024
硕士	桃红四物汤对于改善腰椎管狭窄患者MIS-TLIF术后残余痛的临床研究	胡一朗	成都体育学院	成都体育学院	桃红四物汤;;腰椎管狭窄;;微创通道下经椎间孔腰椎体间融合术;;术后疼痛;;中药内服	目的:通过观察中医药经典方剂桃红四物汤对于腰椎管狭窄(LSS)患者接受微创通道下经椎间孔入路腰椎体间融合术(MIS-TLIF)术后残余痛改善的疗效,以此探索有利于患者术后疼痛减轻以及功能恢复的中医药治疗方案。 方法:本研究采用随机、双盲、安慰剂平行对照试验,选取于2022年11月到2023年10月在成都体育学院附属医院脊柱外科接受MIS-TLIF的LSS住院患者为研究对象,共收集符合纳入、排除标准病例80例,脱落病例8例,最终纳入数据分析72例。通过随机分组,分为治疗组和对照组。治疗组予以口服桃红四物汤,每日1剂,分早晚2次服用,连续服用4周;同时予口服洛索洛芬钠片,每次60mg,每日2次,共服用1周。对照组予以口服桃红四物汤模拟剂,余同试验组。记录两组病例性别、年龄、BMI指数以及治疗前、治疗2周、治疗4周所测得的VAS评分、JOA评分、ODI评分,期间观察并记录两组患者以及用药不良反应。所有病例均完成全部随访,采用SPSS 25.0对上述指标进行统计学分析。 结果:两组患者的一般资料及治疗前的VAS评分、JOA评分、ODI评分对比均无统计学意义(P>0.05),治疗组和对照组具有可比性。经统计学分析,对比治疗前、治疗2周、治疗4周两组患者的VAS评分、JOA评分、ODI评分表明,在治疗4周两组VAS评分对比具有有统计学意义(P<0.05)且在治疗2周、治疗4周两组JOA评分、ODI评分对比具有统计学意义(P<0.05);治疗4周对比两组患者JOA改善指数,治疗组与对照组的改善指数分别为91.89%与74.29%,两组经对比存在统计学意义(P=0.003<0.05);两组患者的临床疗效总有效率均为100%,但治疗组治愈率(24%)明显高于对照组治愈率(11%)(P=0.048<0.05)。两组不良反应率相同,均为5%(p>0.05)。 结论:桃红四物汤能显著改善LSS患者MIS-TLIF术后VAS评分、JOA评分、ODI评分,提高功能改善指数、临床疗效率,达到减轻术后残余痛、改善腰椎及下肢功能康复的作用,值得临床推广。	2024
硕士	通气散合桃红四物汤治疗全频下降气滞血瘀型暴聋的临床研究	葛欣婷	浙江中医药大学	浙江中医药大学	突发性聋;;气滞血瘀型;;全频下降型;;队列研究	[目的]观察通气散合桃红四物汤治疗全频下降气滞血瘀型暴聋(突发性聋)的临床疗效。[方法]将符合纳排标准的突发性聋患者经随机数法分为西药组(对照组)30例给予常规西药治疗,通气散合桃红四物汤组(治疗组)30例在对照组方案基础上加用通气散合桃红四物汤口服,观察并分析两组治疗前后的疗效分级、听阈水平、临床症状、中医症状分级量化标准(Traditional Chinese Medicine Syndrome Score,TCMSS)、焦虑自评量表(Self-rating Anxiety Scale,SAS)、抑郁自评量表(Self-rating Depression Scale,SDS)评分变化。 [结果]1.两组间治疗前一般情况、听阈、主要伴随症状(耳鸣、眩晕)、耳鸣评价量表(Tinnitus Evaluation Questionnaire,TEQ)、TCMSS、SAS、SDS 评分比较,无统计学差异(均P>0.05)。 2.两组内治疗后与治疗前患耳听阈水平、TEQ、TCMSS、SDS评分,均具有显著差异(均P<0.05)。 3.两组间治疗后的有效率、TCMSS、SAS、SDS评分比较存在差异(P<0.05);而两组间听阈水平、耳鸣临床疗效、TEQ评分对比无显著差异(P>0.05)。 4.治疗组内不伴随眩晕者听力疗效优于伴随眩晕者(P<0.05)。对照组内是否伴随眩晕者间听力疗效分级无显著差异(P>0.05)。听力损失程度及是否伴随耳鸣对两组间疗效分级未见显著影响(P>0.05)。 [结论]1.对气滞血瘀型且听力受损类型为全频下降型的突发性聋患者,通气散合桃红四物汤联合西药比单纯西药改善听力疗效、焦虑抑郁状态更佳。 2.眩晕可能是突发性聋预后不良因素之一;听力损失程度及有无伴随耳鸣对突发性聋预后的影响尚不能明确,需扩大样本量进一步探究。	2024
硕士	《医宗金鉴·妇科心法要诀》治疗妊娠及产后病的用药规律及机制分析	许丽天（Xu Lucy Litian）	广州中医药大学	广州中医药大学	《医宗金鉴·妇科心法要诀》;;用药规律;;网络药理学;;作用机制	目的: 1.对其所使用的方剂组方用药进行整理,借助统计方法归纳《医宗金鉴·妇科心法要诀》妊娠、产后病的用药规律。 2.根据数据挖掘得出的用药规律结果,运用网络药理学的方法,从多个角度层次,探讨研究四物汤加味对自然流产的作用机制。 方法: 本研究分为两个部分,第一部分为分析用药规律,则通过收集和整理书中治疗妊娠、产后病的方剂进行录入方剂原始数据,并经过核查、录入、比对纠错,建立Excel表格,运用软件Microsoft Excel软件的基本统计功能对所使用药物的频率、四气五味、归经进行频数统计;聚类分析采用SPSS25软件进行分析,分别对妊娠病和产后病的高频药物进行分析,将相关程度较大的高频药物分为一类,从而找出治疗的相关药组规律;采用IBM SPSS Modeler 18对药物进行关联规则分析; 第二部分为网络药理学研究部分,将数据所得核心处方,通过中药系统药理数据分析平台,搜集了中国药典中499种中药,含29,384种成分,3,311个靶标和837个相关疾病。该数据库采用预测算法获得药物靶点之间的关系,并为每种化合物提供了包括了生物利用度(OB)、成药相似性(DL)等药物药代动力学信息。利用中药系统药理学数据库(TCMSP)对熟地、川芎、当归、白芍、黄芩、栀子、侧柏叶的药物作用靶点进行了研究。此外,OMIM数据库、Genecard数据库以及GEO数据库用于筛选自发性流产的病理靶点。通过Venn图对中药药物靶点以及自发性流产病理靶点的进行整合,以确定四物汤加味治疗自然流产的作用机制。 结果: 用药规律部分,本研究收集妊娠病37首方剂,药物108味,产后病84首方剂,药物数147味。妊娠病用药108味,其中用药频次最高的是当归,频次15次,频率百分比40.541%,其次是川芎14次,茯苓13次;产后病用药147味,其中用药频次最高的是当归,频次51次,其次为川芎和人参,同是35次。药性频数统计中,治疗妊娠病的高频药物主要以温性药物为主,用药个数为46个,占百分比是42.593%,其用药频次为158次,总频率为56.228%。其次为寒性药物和平性药物,分别占用药个数31个和19个,总频率20.285%和19.217%。治疗产后病的高频药物主要以温性药物为主,用药个数为58个,占百分比是39.456%,其用药频次为344次,为53.666%,其次为平性药物和寒性药物,分别占用药个数30和37个,总频率20.408%%和25.17%。药物归经频数统计中,治疗妊娠病的药物大部分入脾经,用药个数为55,占百分50.926%,频次为173次,占百分比61.566%,其次是入肝经和肺经,用药个数分别为47和39个,百分比分别是43.619%和36.111%,频次为分别是117次和113次,分别占百分比41.637%和40.214%;治疗产后病的药物大部分入脾经,用药个数为65个,频次为385次,占总频次60.218%,其次是入肝经和肺经,用药个数分别为57个和52个,频次分别为312次和242次。妊娠病的聚类分析得处5组药物(C1当归白芍川芎熟地;C2黄芪砂仁;C3阿胶黄芩;C4茯苓泽泻山茱萸;C5陈皮半夏人参炙甘草甘草)产后病药物得出6组(D1红花桃仁牛膝;D2白芍熟地川芎当归肉桂;D3生地黄连;D4陈皮半夏;D5茯苓白术甘草人参;D6黄芪炙甘草木香) 网络药理学部分则得出获取所含药物有效成分以及有效成分所作用的靶点,最终得到对应药物靶点共65个,药物靶点与前者的258个疾病靶点取交集,得19个交集靶点,PPI获得核心靶点5个,;GO功能富集分析基因主要涉及的通路为gland development、mononuclear cell proliferation、epithelial cell development,KEGG 富集分析主要涉及的通路为 p53 signalingpathway、NF-kappaB signalingpathway、PI3K-Akt signaling pathway 等信号通路。 结论: 1.用药规律部分,通过数据挖掘方法得出结果,治疗妊娠病的药物性味以甘温为主,核心处方是四物汤、四君子汤方剂,加以补益类药物,如黄芪、白朮等,配以安胎类药物,兼顾脾虚生痰的病机,更有佐以理气祛痰药物,如半夏、陈皮等治疗产后病药物性味以辛温为主,核心处方是十全大补汤;产后病药物性味以辛温为主,核心处方是十全大补汤;治疗两大类疾病的药物归经主入脾经,其次为肝经。 2.网络药理学部分,四物汤加味可能是通过核心靶点,对调节细胞应答、基因转录,调控平滑肌细胞的增殖及血管生成等生物过程对自然流产发挥治疗作;而KEGG富集较显著的信号通路显示核心靶点参与的通路主要涉及自然流产发病机制中的p53 signaling pathway、NF-kappa B signaling pathway、PI3K-Akt signaling pathway样受体等信号通路主要涉及内皮细胞增值、炎症反应及免疫调节等过程,确保妊娠期母体子要增加血流量以保证胚胎正常发育。	2023
硕士	基于“气血相生”理论探讨桃红四物汤类方治疗特发性肺纤维化（气虚血瘀型）的临床疗效及对影像学的影响	孙矾	黑龙江中医药大学	黑龙江中医药大学	桃红四物汤加减;;特发性肺纤维化;;生活质量;;肺部高分辨率CT	目的: 通过对桃红四物汤加减联合西医内科常规治疗特发性肺纤维化(Idiopathic pulmonary fibrosis,IPF)(气虚血瘀证)患者治疗前后的中医证候评分,症状及体征积分、圣乔治呼吸问卷(SGRQ)、6分钟步行试验(6MWT)、肺功及肺部高分辨率CT(HRCT)评分等指标进行比较,对该方剂的临床疗效以及对影像学的影像做出综合评价,以期为临床治疗特发性肺纤维化提供一定的方向及思路。方法: 本次试验选自2020年10月～2021年11月于哈拉海乡卫生院就诊且符合标准的50例入选者,按照入组顺序对患者进行编号,并根据随机数字表法分为两组,治疗组和对照组各25例。对照组给予患者西医内科常规基础治疗,治疗组给予中西医结合的方法治疗,即对照组治疗方案加服桃红四物汤加减的治疗方法,观察周期为3个月。采用SPSS21.0统计软件进行数据的分析整理,分析两组间相关指标的变化情况。结果: 1.两组患者在治疗后中医证候主症及次症积分均有显著下降,组内治疗前后比较,对照组及治疗组中医症候总积分均有显著下降(P<0.05),组间比较,治疗组中医症候总积分显著低于对照组(P<0.05); 2.两组患者在治疗后症状及体征积分均有显著改善,治疗组效果优于对照组(P<0.05)。在疗效上,治疗组有效率为88.0%,对照组有效率为60.0%,治疗组的有效率要高于对照组(P<0.05); 3.两组患者圣乔治呼吸问卷评分这一指标的比较分析情况,通过组内治疗前后比较,两组评分均有显著下降(P<0.05),组间比较,治疗组评分明显低于对照组(P<0.05),治疗组好转情况要优于对照组; 4.两组患者治疗后在6分钟步行试验的表现上均有显著提高(P<0.05),治疗组较对照组的试验表现提高更为显著(P<0.05); 5.通过对两组患者肺功能进行评价分析,发现两组患者在治疗后FVC,FEV1,TLC,DLCO四个指标均有明显改善(P<0.05);但在进行组间比较时发现治疗后FVC,TLC两个指标无明显改善(P>0.05),FEV1,DLCO两个指标均表现为治疗组优于对照组(P<0.05); 6.通过对两组患者进行每1个月一次的肺部高分辨率CT评分观察来看,两组评分均呈下降趋势(P<0.05),但对照组评分在治疗后第2个月、第3个月显著低于治疗前和治疗后第1个月,而观察组在治疗后第3个月显著低于治疗前及治疗后第1个月,且两组患者HRCT评分在3个时间点下降幅度不同,而治疗组HRCT评分下降较为明显; 7.治疗组与对照组中均无不良反应及事件发生。结论: 1.桃红四物汤加减联合西医内科常规治疗能够明显改善特发性肺纤维化(气虚血瘀证)患者的中医证候,肺功能、临床症状及体征,并且能提高患者的生活质量,且效果均优于单纯西药常规治疗; 2.桃红四物汤加减联合西医内科常规治疗对特发性肺纤维化(气虚血瘀证)患者的肺部HRCT呈积极影响,且影响大于西医常规治疗。	2023
硕士	基于特征基因表达谱的桃红四物汤治疗乳腺癌分子机制研究	贵昱	成都中医药大学	成都中医药大学	桃红四物汤;;五没食子酰葡萄糖;;乳腺癌;;特征基因表达谱;;HTS<sup>2</sup>技术	乳腺癌是在女性当中最常被诊断的恶性肿瘤,严重威胁人类的生命健康。中医药以其经济、安全、有效等优势,作为一种重要的补充替代医疗方式出现在乳腺癌治疗方案中。桃红四物汤（Taohong Siwu Decoction,TSD）的临床应用非常广泛,尤其在妇科疾病的治疗中应用颇多,近年来也常应用在乳腺癌的辅助治疗当中。尽管在中医药理论指导下的临床治疗显示,TSD在乳腺癌的辅助治疗效果明显,但是相关的药理学机制研究较少。且其由六味药组成,包含多种成分,存在多种靶标,致使其作用机制阐明较为困难。HTS<sup>2</sup>技术（High-throughput sequencing-based high-throughput screening technology）是一种基于二代测序,运用RNA介导的寡核苷酸退火、选择和连接（RNA-mediated oligonucleotide annealing,selection,and ligation,RASL）建库方法的高通量筛选技术,能够大规模产生“药物-细胞-基因”的特征基因表达谱数据。该技术广泛应用于药物筛选、机制解析上。近年来,其应用范围也拓展至中医药治疗癌症、新冠等疾病的中药发现和机理揭示当中。本论文主要围绕着特征基因表达谱数据的分析,开展了TSD治疗乳腺癌分子机制的研究。因此本研究采用HTS<sup>2</sup>技术产出的特征基因表达谱数据,结合生物信息学分析,在转录层面描绘TSD对乳腺癌细胞的扰动图谱,以及确认关键靶基因。实验结果表明,TSD在分子层面上能抑制KRAS以及激活p53等信号通路,并且可以显著调控MYC、BIRC5、EGF和PIK3R1基因的转录水平。通过文献调研,溴结构域蛋白4（Bromodomain containing 4,BRD4）与MYC基因的转录激活有关。随后我们通过分子对接,筛选到TSD中以五没食子酰葡萄糖（Pentagalloylglucose,5GG）为首的潜在BRD4抑制剂。5GG是由五个没食子酸与葡萄糖的醇合成的酯,属于没食子鞣质,具有多种药理学活性。其在很多植物中被提取分离出来,包括中药材白芍等。近年来,5GG在抗癌领域的研究比较广泛,主要集中在细胞周期,细胞凋亡和DNA损伤研究及机制探讨上,但是其靶点的确认较少。本部分我们主要利用转录组测序（RNA sequencing,RNA-seq）技术产出的数据,通过比较特征基因表达谱进行相似性评价来验证筛选出的5GG是否为靶蛋白的潜在抑制剂。最后开展相关湿实验证明其能与靶蛋白结合。综上所述,TSD展现出抑制乳腺癌细胞增殖和迁移、诱导凋亡和阻滞细胞周期的能力,可以显著调控一些关键基因的转录水平。然后筛选到以5GG为首的潜在BRD4抑制剂。同时,5GG能够显著抑制乳腺癌细胞增殖、诱导凋亡和阻滞细胞周期于G1/S期,而且其处理细胞诱导产生的基因表达谱可以模拟指证BRD4抑制剂的特征基因表达谱,并且5GG可以直接与BRD4结合,抑制Myc等信号通路。该研究揭示了5GG是TSD治疗乳腺癌的有效物质之一和它的作用靶点,及其作用机制。并且揭示了TSD治疗乳腺癌的分子作用机制,为其在临床治疗上的应用提供了理论依据。	2023
硕士	柴胡疏肝散合桃红四物汤加减治疗冠心病（气滞血瘀证）冠脉血流储备分数降低的临床疗效观察	肖佐	成都中医药大学	成都中医药大学	冠心病;;冠状动脉血流储备分数;;柴胡疏肝散合桃红四物汤;;气滞血瘀证	目的:本课题旨在通过对柴胡疏肝散合桃红四物汤加减治疗冠心病(气滞血瘀证)冠脉血流储备分数降低的临床研究,观察其临床疗效及检查指标,评估其可行性以及安全性。方法:筛选出符合要求的冠心病(气滞血瘀证)冠脉血流储备分数降低患者的一共60例,采用计算机随机化分组的方法分为两组,观察组30例,对照组30例。对照组采取常规西药治疗,观察组在对照组的基础上,使用柴胡疏肝散合桃红四物汤加减治疗。设置连续6周的观察周期。最后收集两组病例观察前后相关数据指标,对比治疗前后相关安全指标和疗效指标数据,记录数据,试验结束后,均采用SPSS 27.0进行分析。结果:(1)冠脉血流储备分数方面:治疗后两组间冠脉血流储备分数的差异有统计学意义(P<0.05),治疗前后冠脉血流储备分数的变化在观察组中有统计学意义(P<0.05),在对照组中无统计学意义(P>0.05),由此可知,观察组的治疗方案可提高冠状动脉血流储备分数水平,改善心肌缺血;(2)中医疗效方面:对照组的总有效率为60.00%,观察组的总有效率比对照组高30.00个百分点,两组间疗效的差异有统计学意义(P<0.05),因此观察组的中医疗效更明显;(3)凝血功能方面:两组治疗方案对凝血功能的影响无统计学意义,治疗前后观察组的凝血功能变化有统计学意义(P<0.05),而对照组的无统计学意义(P>0.05),由此可见,观察组治疗方案中的中药治疗对凝血功能存在影响;(4)安全性方面:除肾功能有轻微变化外,其他安全性相关指标在治疗前后无明显差距(P>0.05),安全性良好,可放心应用。结论:与对照组相比,在治疗气滞血瘀证冠心病冠脉血流储备分数降低的方面,加用柴胡疏肝散合桃红四物汤加减的治疗方案可提高冠状动脉血流储备分数水平,改善心肌缺血,缓解心绞痛,总体疗效更加突出,且安全性高,有临床推广价值。	2023
硕士	桃红四物汤及其拆方对果蝇细胞迁移及JNK信号通路的影响	刘胜男	华北理工大学	华北理工大学	果蝇;;桃红四物汤;;细胞迁移;;上皮间质转换;;JNK	目的通过正交设计法对桃红四物汤进行拆方,明确桃红四物汤中抑制细胞迁移作用的主要药物并探究其作用机理,为该方应用于临床防治恶性肿瘤提供实验依据。方法1不同浓度的桃红四物汤对果蝇细胞迁移的影响:建立果蝇翅成虫盘ptc>scrib-IR细胞迁移模型,实验设正常组、模型组、桃红四物汤五个不同浓度给药组。正常组和模型组喂食正常培养基,桃红四物汤给药组分别喂食添加了浓度为0.016 g/m L、0.032 g/m L、0.064 g/m L、0.128 g/m L和0.256 g/m L桃红四物汤水提物培养基,测算各组细胞迁移的中位距离。2桃红四物汤(0.032 g/m L)拆方对果蝇细胞迁移的影响:根据第一步实验结果,确定0.032 g/m L为桃红四物汤抑制果蝇细胞迁移最佳浓度。正交设计法对桃红四物汤进行拆方,拆为六种因素:A.桃仁、B.红花、C.生地、D.赤芍、E.当归、F.川芎。分组为:全方、A+B+C、A+D+E、A+F、B+D+F、B+E、C+D、C+E+F。3桃红四物汤最佳抑制组合确定:正交设计法分析得出A+E为最佳抑制组合,单因素方差法分析得出B+E为最佳抑制组合,进一步实验确认A+E为最佳组合。4 A+E组合抑制果蝇细胞迁移的机理研究:(1)免疫荧光法检测基质金属蛋白酶-1(MMP1)、E-钙黏素(E-cadherin,E-cad)以及β-整合素(β-Integrin)体内表达;(2)X-Gal染色法检测JNK信号负调控因子puc的体内表达;(3)荧光标记法检测AP-1结合位点TRE-RFP的表达;(4)q RT-PCR检测JNK信号通路的关键因子eiger、c-Jun、c-Fos的m RNA水平。结果1不同浓度的桃红四物汤对果蝇细胞迁移的影响:与模型组相比,低剂量(0.016 g/m L、0.032 g/m L)可明显抑制细胞迁移(P<0.05),0.032 g/m L为抑制细胞迁移的最佳浓度;中剂量(0.064 g/m L)桃红四物汤有促进趋势(P>0.05);高剂量(0.128 g/m L、0.256 g/m L)桃红四物汤对细胞迁移具有显著促进作用(P<0.05)。2桃红四物汤(0.032 g/m L)拆方对果蝇细胞迁移的影响:(1)正交设计分析:A、E可明显抑制细胞迁移(P<0.05),B有抑制趋势(P>0.05),C、D、F则会促进细胞迁移(P<0.05)。故A+E为抑制细胞迁移最佳组合。(2)单因素方差分析:与全方相比,A+B+C、A+F抑制细胞迁移效果不明显(P>0.05),A+D+E、B+E抑制细胞迁移(P<0.05),且B+E为抑制迁移最佳组合。C+D有促进细胞迁移趋势(P>0.05),B+D+F和C+E+F明显促进细胞迁移(P<0.05)。3桃红四物汤最佳抑制组合确定:与模型组相比,全方组、A+E组、B+E组均抑制细胞迁移,A+E组为桃红四物汤各拆方中抑制效果最佳的组合。4 A+E组可以明显抑制模型组诱导的MMP-1、β-Integrin表达的上调和E-cad表达的下调。5A+E组干预后模型组诱导的puc和TRE-RFP表达的上调被明显抑制。6 A+E组明显抑制模型组诱导的eiger、c-Jun、c-Fos的m RNA水平上调。结论1不同浓度桃红四物汤对细胞迁移的影响具有不同效果,低剂量抑制细胞迁移,高剂量促进细胞迁移,且0.032 g/m L为桃红四物汤抑制细胞迁移的最佳浓度。2桃红四物汤拆方A+E组为抑制细胞迁移最佳组合。3 A+E组抑制细胞迁移可能是通过调控MMP1、β-integrin和E-cad的表达影响EMT。4 A+E组可能是通过干预JNK/AP-1信号通路来抑制细胞迁移。图 13 幅;表 11 个;参 155 篇。	2023
